start;end;yule_k_characteristic
93140;93388;449.8269896193772
93394;93645;539.1190006574622
93651;93906;594.1358024691358
93912;94179;730.4601899196493
94185;94444;453.6489151873767
94450;94708;394.47731755424064
94714;94949;587.7551020408164
94952;94970;0.0
94973;95119;207.10059171597632
95121;95267;321.04637336504163
95269;95409;153.0612244897959
95411;95548;88.75739644970415
95550;95698;464.0
95700;95854;630.5770374776919
95856;95999;630.5770374776919
96001;96159;630.5770374776919
96161;96311;630.5770374776919
96313;96459;274.34842249657066
96461;96596;304.0
96598;96754;178.57142857142858
96756;96889;156.25
96892;96910;0.0
96913;97337;800.6198347107438
97339;97601;800.6198347107438
97603;97845;343.75
97847;98126;573.2828555976204
98128;98403;678.167757287329
98405;98669;881.25
98671;98927;832.7246165084003
98930;98944;0.0
98949;99932;708.48
99957;101975;821.0588334315294
101979;102846;352.36294896030245
102850;104082;552.5475496320977
104085;104117;612.2448979591836
104120;104259;251.4792899408284
104261;104397;699.4328922495274
104399;104541;572.9166666666666
104543;104690;192.0
104692;104837;340.23668639053255
104840;104878;370.3703703703704
104881;105085;424.48979591836735
105087;105292;228.57142857142858
105294;105508;709.3425605536332
105511;105516;0.0
105519;105831;686.9834710743802
105833;106133;393.843368039837
106135;106448;464.85260770975054
106450;106739;325.41322314049586
106741;107054;628.9046230737193
107056;107366;404.9382716049383
107369;107397;0.0
107400;107699;453.6716647443291
107701;108003;284.63648834019205
108005;108296;240.05486968449932
108298;108607;288.35063437139564
108609;108909;476.0
108912;108922;0.0
108925;109135;644.53125
109137;109356;596.8778696051423
109358;109573;171.42857142857142
109575;109796;360.1108033240997
109798;110028;1279.9167533818938
110030;110225;174.47199265381084
110227;110453;493.0966469428008
110455;110652;400.0
110655;110699;468.75
110702;110889;355.55555555555554
110891;111100;242.21453287197232
111102;111318;335.5879292403746
111320;111541;335.5879292403746
111543;111736;183.65472910927457
111738;111951;1296.076099881094
111953;112133;366.6666666666667
112136;112150;0.0
112153;112433;243.05555555555554
112435;112707;951.8658734451054
112709;112980;686.9834710743802
112982;113259;588.9351576442593
113261;113525;407.6265614727153
113527;113825;248.9814395654142
113827;114084;124.0
114086;114352;162.96966953372566
114354;114626;437.5
114628;114895;247.39583333333334
114897;115172;360.4938271604938
115174;115453;624.6281975014872
115456;115488;0.0
115491;115764;519.1995673336938
115766;116039;378.5830178474851
116041;116290;803.5062089116143
116292;116562;880.9993425378041
116564;116849;625.0
116851;117122;217.28395061728395
117125;117150;1875.0
117153;117522;1593.481213218651
117524;117908;650.887573964497
117910;118298;1520.0
118300;118690;726.3773468759618
118692;119057;439.6694214876033
119060;119067;0.0
119070;120094;407.1062597460459
120097;120099;234.375
120103;120467;494.26020408163265
120470;120473;0.0
120477;120855;850.6944444444445
120858;120862;0.0
120866;121252;554.016620498615
121255;121258;0.0
121262;121606;766.347355268638
121609;121643;0.0
121647;121930;237.5
121933;122208;817.9012345679013
122210;122474;200.10816657652785
122476;122749;497.5662520281233
122751;123012;184.31001890359167
123014;123293;481.859410430839
123295;123577;266.6666666666667
123579;123841;158.02469135802468
123843;124133;371.900826446281
124135;124409;618.6793575252826
124411;124689;238.36985774702038
124691;124933;356.25
124935;125224;356.40495867768595
125226;125496;535.3955978584177
125498;125760;297.4580854515955
125762;126029;362.3580313683072
126032;126045;0.0
126048;126250;400.0
126252;126456;250.8650519031142
126458;126666;455.55555555555554
126668;126857;292.96875
126859;127055;374.60978147762745
127057;127250;488.8888888888889
127253;127261;0.0
127263;127272;0.0
127275;127901;780.151433207139
127904;127923;0.0
127926;128270;284.7988608045568
128272;128624;528.1207133058984
128628;128989;464.7583871960603
128991;129356;512.6379494482022
129358;129688;737.8472222222222
129690;130066;433.6734693877551
130068;130404;277.4234693877551
130407;130427;328.7981859410431
130430;130677;328.7981859410431
130679;130937;541.3444378346222
130939;131195;345.0327186198691
131197;131444;367.0360110803324
131446;131697;394.47731755424064
131699;131958;439.0495867768595
131960;132217;381.25
132219;132486;409.87654320987656
132489;132504;0.0
132507;132777;469.95835812016657
132779;133055;288.2797731568998
133057;133333;180.78512396694214
133335;133598;404.5211183819155
133600;133874;456.25
133876;134157;274.10207939508507
134159;134427;411.9511090991399
134429;134724;521.5419501133787
134726;134988;567.8745267712277
134990;135251;296.2962962962963
135254;135277;0.0
135280;135451;178.359096313912
135453;135638;484.6938775510204
135640;135819;769.2307692307693
135821;136025;1275.7201646090534
136027;136204;612.2448979591836
136207;136231;0.0
136234;136520;588.9351576442593
136522;136824;297.73156899810965
136826;137110;251.73611111111111
137112;137402;713.8994050838292
137404;137711;516.5289256198347
137714;137724;0.0
137726;137735;0.0
137738;138380;818.6964726375381
138383;138402;0.0
138405;138812;236.11111111111111
138814;139201;599.4897959183673
139203;139585;466.7063020214031
139588;139603;0.0
139608;139999;1480.1999231064974
140003;140602;562.6731301939058
140606;141113;620.9085498908946
141117;141379;511.60023795359905
141383;141806;532.5987144168962
141810;142231;402.36686390532543
142235;142827;846.2222222222222
142830;142869;0.0
142874;144492;676.378772112383
144496;144856;488.0
144860;145233;522.9591836734694
145259;145660;472.22222222222223
145688;146845;590.7626208378088
146848;146864;0.0
146867;147012;867.7685950413223
147014;147161;118.34319526627219
147163;147316;272.0
147318;147459;309.91735537190084
147461;147602;329.8611111111111
147604;147728;702.4793388429752
147730;147876;805.7851239669421
147878;148020;229.59183673469389
148022;148170;399.30555555555554
148172;148323;656.0
148325;148469;364.5833333333333
148471;148621;96.0
148623;148787;102.04081632653062
148789;148940;528.395061728395
148942;149084;528.395061728395
149087;149122;612.2448979591836
149125;149415;370.3703703703704
149417;149703;373.2638888888889
149705;150003;300.45351473922904
150005;150275;253.50837483023992
150278;150294;833.3333333333334
150299;150447;961.5384615384615
150451;150768;551.2152777777778
150772;151182;614.7658718758977
151186;151510;369.8224852071006
151514;151855;722.798923490965
151859;152352;501.88454671692125
152355;152370;0.0
152372;152381;0.0
152384;153025;454.93197278911566
153028;153052;0.0
153055;153417;310.2556736569951
153419;153785;885.4166666666666
153787;154161;394.44444444444446
154163;154511;508.0
154513;154880;694.4444444444445
154883;154897;0.0
154900;155180;531.25
155182;155451;329.9080584099513
155453;155742;158.2673885880883
155744;156017;357.14285714285717
156020;156029;0.0
156034;156176;264.6502835538752
156180;156312;185.9504132231405
156316;156472;1220.8504801097395
156476;156621;1275.0
156625;156776;260.4166666666667
156780;156922;251.4792899408284
156926;157055;481.859410430839
157059;157201;481.859410430839
157205;157340;283.5538752362949
157344;157490;233.19615912208505
157494;157633;133.1360946745562
157637;157783;329.2181069958848
157787;157921;176.0
157925;158070;781.25
158073;158108;612.2448979591836
158111;158264;528.0
158266;158418;488.1656804733728
158420;158575;451.3888888888889
158578;158595;0.0
158598;158977;425.2400548696845
158979;159334;363.1185475258099
159336;159712;604.0
159714;160072;434.4482891195694
160074;160442;733.5069444444445
160445;160501;300.0
160504;160718;676.378772112383
160720;160918;718.1844297615628
160920;161132;769.4675284702986
161134;161345;297.78393351800554
161347;161571;555.1020408163265
161574;161613;833.3333333333334
161616;161784;320.0
161786;161934;38.265306122448976
161936;162087;155.55555555555554
162089;162234;320.0
162237;162255;0.0
162257;162320;0.0
162323;162617;269.3761814744802
162619;162939;516.0
162941;163248;363.89413988657844
163250;163558;574.7605164514786
163561;163604;468.75
163606;163615;0.0
163618;164315;424.1493383742911
164318;164341;0.0
164344;164491;321.36105860113423
164493;164642;224.0
164644;164790;336.0
164792;164931;164.6090534979424
164933;165069;384.61538461538464
165072;165102;0.0
165105;165254;555.5555555555555
165256;165424;480.0
165426;165599;434.02777777777777
165601;165750;368.0
165753;165770;0.0
165777;165971;333.3333333333333
165977;166199;440.81632653061223
166205;166441;467.1280276816609
166447;166665;364.20395421436007
166671;166888;363.3217993079585
166891;166906;1012.396694214876
166911;168415;744.6654086224415
168419;170693;705.5663642154922
170697;171458;380.81928552712026
171462;172397;732.2421489544992
172400;172423;288.0
172426;172788;526.720492118416
172790;173143;221.48760330578511
173145;173521;451.1834319526627
173523;173889;665.4594839293798
173891;174276;528.0
174279;174296;0.0
174299;174530;463.98891966759004
174532;174770;370.3703703703704
174772;175000;479.9474030243261
175002;175244;604.8652202498356
175246;175479;304.7091412742382
175481;175715;346.26038781163436
175718;175738;0.0
175741;176020;400.2163331530557
176022;176289;374.1496598639456
176291;176568;966.4694280078895
176578;176611;60000.0
176631;176644;60000.0
176654;176687;60000.0
176690;176703;60000.0
176706;176741;1200.0
176744;176879;275.0
176881;177020;318.8775510204082
177022;177151;381.94444444444446
177153;177288;289.25619834710744
177290;177421;295.1388888888889
177423;177566;603.5665294924554
177569;177598;0.0
177603;177824;527.34375
177828;178052;936.5244536940687
178056;178260;380.88642659279776
178263;178279;0.0
178281;178333;0.0
178336;178580;458.47750865051904
178582;178831;525.9313367421476
178833;179082;478.39506172839504
179084;179348;436.28808864265926
179351;179375;1875.0
179377;179416;0.0
179423;179609;208.1165452653486
179615;179801;176.8990634755463
179807;179976;517.7514792899408
179982;180163;344.38775510204084
180169;180346;562.4142661179699
180352;180516;207.10059171597632
180522;180690;285.3745541022592
180696;180874;195.3125
180877;180897;0.0
180899;180916;0.0
180921;180975;300.0
180978;181450;277.57487216946674
181452;181934;304.0
181936;182419;372.94187661178336
182421;182890;213.1068738984137
182893;182910;0.0
182912;182929;0.0
182932;183209;193.7618147448015
183211;183505;421.0049796287913
183507;183789;242.76859504132233
183791;184084;453.9775093710954
184086;184391;390.12345679012344
184394;184405;0.0
184407;184424;0.0
184429;184484;260.4166666666667
184487;184635;219.1380569758948
184637;184960;269.1272587466359
184962;185259;458.41209829867677
185262;185286;833.3333333333334
185288;185305;833.3333333333334
185308;187283;682.5310978907518
187286;187309;833.3333333333334
187311;187328;833.3333333333334
187331;187688;533.1112036651396
187690;188068;916.2848812994586
188070;188436;346.02076124567475
188438;188802;817.5803402646503
188804;189189;258.3333333333333
189191;189552;710.7288365776369
189555;189585;247.93388429752065
189587;189620;247.93388429752065
189623;190496;624.0754437869823
190499;190517;937.5
190519;190557;937.5
190562;191593;1493.4607251938287
191595;191602;88.75739644970415
191605;191652;88.75739644970415
191655;191806;162.5
191808;191965;114.79591836734694
191967;192121;657.5963718820861
192123;192268;123.45679012345678
192270;192423;606.508875739645
192426;192433;0.0
192435;192465;0.0
192468;193070;462.962962962963
193073;193078;0.0
193080;193109;0.0
193112;193221;136.05442176870747
193223;193336;275.0
193338;193450;350.0
193452;193565;272.10884353741494
193567;193683;181.40589569160997
193686;193707;0.0
193709;193735;0.0
193738;193951;220.40816326530611
193953;194179;407.6265614727153
194181;194406;478.515625
194408;194647;574.792243767313
194649;194877;796.6706302021403
194879;195104;438.2761139517896
195106;195325;408.95061728395063
195327;195548;160.70124178232285
195550;195786;387.1439006574142
195788;196009;464.00951814396194
196012;196025;0.0
196027;196044;0.0
196047;196167;276.13412228796847
196169;196283;285.46712802768167
196285;196400;248.35646457268078
196402;196514;248.35646457268078
196516;196627;357.9254930606282
196629;196755;357.9254930606282
196757;196870;166.2049861495845
196872;196996;221.60664819944597
196998;197114;185.1851851851852
197116;197230;553.6332179930796
197232;197347;387.8116343490305
197349;197473;430.8390022675737
197475;197594;468.75
197596;197713;415.5124653739612
197715;197828;52.083333333333336
197831;197849;0.0
197851;197877;0.0
197880;197994;350.0
197996;198108;351.2396694214876
198110;198215;83.10249307479225
198217;198327;166.2049861495845
198329;198443;604.9149338374291
198445;198560;224.0
198570;198603;26666.666666666668
198624;198636;26666.666666666668
198646;198679;6666.666666666667
198682;198693;6666.666666666667
198696;198713;6666.666666666667
198716;198971;312.5
198973;199259;562.5
199261;199528;335.316387236344
199530;199810;363.89413988657844
199812;200080;519.3951347797502
200082;200375;191.11570247933884
200377;200657;987.5074360499702
200659;200931;437.5
200934;200940;0.0
200945;201734;635.827664399093
201738;202715;573.8293593794887
202719;203941;654.3569808875932
203945;204711;667.0
204715;205359;669.4415539368713
205362;205383;0.0
205388;206179;618.59410430839
206183;207360;707.8413900646024
207364;207707;558.100791336943
207710;207737;1875.0
207740;208051;342.1760861207228
208053;208332;436.5079365079365
208334;208632;668.9342403628118
208634;208959;551.2152777777778
208961;209262;617.9138321995465
209264;209559;469.1358024691358
209561;209863;203.7677816224529
209866;209878;0.0
209881;210054;576.1316872427983
210056;210233;369.8224852071006
210235;210415;580.0
210417;210579;580.0
210581;210757;475.6242568370987
210759;210922;320.0
210924;211095;329.2181069958848
211098;211114;0.0
211117;211402;366.68175645088274
211404;211706;458.41209829867677
211708;212002;490.702479338843
212004;212276;217.28395061728395
212279;212297;0.0
212300;212578;504.0175310445581
212580;212813;1020.4081632653061
212815;213062;170.94017094017093
213064;213293;387.8116343490305
213295;213528;214.15823914336704
213530;213769;429.3628808864266
213771;214019;285.5443188578227
214021;214256;481.6326530612245
214258;214504;570.9876543209876
214506;214757;302.4326101249178
214759;214997;346.02076124567475
214999;215245;273.64663890541345
215247;215489;869.140625
215491;215758;260.77097505668934
215760;216012;205.5164954029205
216014;216260;524.6913580246913
216262;216502;449.8269896193772
216504;216732;249.83563445101908
216734;216974;336.01168736303873
216977;216994;0.0
216997;217255;306.17283950617286
217257;217506;577.063550036523
217508;217741;400.2163331530557
217743;218004;768.6980609418282
218006;218234;361.6042077580539
218236;218488;466.7981591058514
218490;218750;425.0
218752;218983;215.41950113378684
218985;219239;394.7368421052632
219241;219497;254.1914548404543
219499;219747;311.6343490304709
219750;219757;0.0
219760;219921;784.0
219923;220071;680.2721088435375
220073;220233;35.6718192627824
220235;220389;539.9408284023668
220391;220554;584.0
220556;220716;399.4082840236686
220718;220879;793.9508506616257
220881;221027;434.02777777777777
221029;221174;907.0294784580499
221176;221325;907.0294784580499
221327;221474;178.57142857142858
221476;221629;114.79591836734694
221631;221772;251.4792899408284
221775;221810;612.2448979591836
221813;222533;651.7036235803137
222536;222556;0.0
222559;222749;320.06920415224914
222751;222946;156.1065197428834
222948;223152;431.5886134067952
223154;223359;334.6938775510204
223361;223548;426.6389177939646
223550;223777;511.1111111111111
223779;223991;412.9583481666073
223993;224207;566.8904958677685
224209;224420;558.0246913580247
224423;224449;369.8979591836735
224452;224454;369.8979591836735
224456;224742;333.1945022907122
224744;224747;0.0
224749;225035;756.25
225037;225041;0.0
225043;225349;416.4780443639656
225352;225367;0.0
225370;225574;424.48979591836735
225576;225806;581.7174515235457
225808;226013;577.063550036523
226015;226235;1064.01384083045
226238;226260;664.0625
226263;226457;664.0625
226459;226648;392.39001189060644
226650;226839;724.8520710059172
226841;227016;864.0
227018;227202;244.44444444444446
227204;227379;297.2651605231867
227381;227559;216.83673469387756
227561;227741;573.9795918367347
227743;227924;480.10973936899865
227926;228109;400.0
228111;228290;533.3333333333334
228292;228479;343.3922996878252
228482;228499;0.0
228502;228649;243.05555555555554
228651;228804;178.57142857142858
228806;228954;945.179584120983
228956;229096;88.75739644970415
229098;229244;44.37869822485207
229246;229392;544.2176870748299
229394;229538;320.0
229540;229686;281.06508875739644
229688;229840;370.3703703703704
229842;229991;329.2181069958848
229993;230141;378.0718336483932
230144;230160;0.0
230163;230336;484.6938775510204
230338;230510;261.59334126040426
230512;230699;229.5684113865932
230701;230892;318.8775510204082
230894;231072;594.5303210463734
231074;231252;301.7689906347555
231254;231438;283.203125
231440;231628;737.217598097503
231630;231803;344.44444444444446
231806;231830;325.4437869822485
231832;231976;325.4437869822485
231978;232127;770.9750566893424
232129;232275;770.9750566893424
232277;232413;344.04708012675417
232415;232563;394.8080043266631
232565;232720;233.19615912208505
232723;232738;576.0
232743;233188;679.9247514109111
233192;233617;444.84911550468263
233621;233988;532.2314049586777
233992;234457;480.95703125
234461;235555;497.4048442906574
235559;236107;557.4792243767313
236111;237184;630.4931640625
237188;238180;590.1236254354211
238184;238835;548.0968858131488
238838;238848;0.0
238851;238853;505.78512396694214
238855;239226;505.78512396694214
239229;239232;0.0
239234;239611;580.6213017751479
239614;239618;0.0
239620;239991;469.8216735253772
239994;239997;0.0
239999;240364;462.3724489795918
240367;240369;264.2918701522551
240371;240747;264.2918701522551
240750;240753;0.0
240755;241122;356.718192627824
241125;241129;0.0
241131;241510;410.22592152199763
241513;241518;0.0
241520;241905;425.1651824188452
241908;241932;261.2244897959184
241937;242419;525.0997689561017
242423;242717;372.0
242721;243558;515.1927437641723
243562;243994;529.4275732330019
243998;244406;347.80023781212844
244410;245304;382.6388888888889
245308;245668;317.020621729763
245672;245896;359.18367346938777
245899;245934;0.0
245937;246087;344.38775510204084
246089;246236;224.0
246238;246382;352.0
246384;246532;399.4082840236686
246535;246553;0.0
246555;246579;0.0
246584;248315;716.1053721900282
248319;249593;628.2678360600438
249596;249614;340.13605442176873
249619;249885;550.0
249889;250546;336.45508151231354
250550;250986;421.4360041623309
250989;250997;0.0
251000;251136;192.04389574759946
251138;251295;544.0
251297;251451;387.39669421487605
251453;251615;387.39669421487605
251617;251773;384.61538461538464
251775;251935;1508.2644628099174
251937;252111;370.3703703703704
252113;252265;289.25619834710744
252267;252430;704.0
252432;252579;1723.3560090702947
252581;252735;917.1597633136095
252737;252891;237.81212841854935
252893;253035;355.0295857988166
253038;253063;0.0
253068;253616;514.196675900277
253620;254545;612.1703557600994
254549;255184;607.6124567474048
255188;256237;516.9677734375
256240;256260;0.0
256263;256416;340.26465028355386
256418;256577;229.59183673469389
256579;256729;572.9166666666666
256731;256882;756.1436672967864
256884;257023;224.0
257025;257163;336.0
257165;257306;207.10059171597632
257309;257329;0.0
257332;257728;612.3175507297971
257730;258101;486.9684499314129
258103;258493;430.9018159433672
258495;258886;413.22314049586777
258888;259239;464.0
259242;259260;0.0
259265;260288;730.5555555555555
260292;261011;712.890625
261015;262174;708.5554577920398
262177;262182;0.0
262184;262210;0.0
262215;262437;604.0816326530612
262441;263302;713.7446342900429
263306;264217;749.4613727300708
264221;264763;916.3265306122449
264766;264785;0.0
264788;264938;190.97222222222223
264940;265105;384.61538461538464
265107;265258;711.8055555555555
265260;265403;317.46031746031747
265405;265562;382.6530612244898
265564;265711;274.34842249657066
265713;265863;274.34842249657066
265865;266016;381.94444444444446
266018;266180;902.7777777777778
266182;266343;624.0
266345;266490;226.8431001890359
266493;266517;737.2400756143667
266520;266646;737.2400756143667
266648;266771;475.20661157024796
266773;266898;317.46031746031747
266900;267028;247.93388429752065
267030;267167;609.4182825484764
267169;267293;68.02721088435374
267295;267420;347.22222222222223
267422;267555;96.0
267557;267682;289.25619834710744
267684;267815;38.265306122448976
267817;267941;803.3240997229917
267943;268072;657.5963718820861
268074;268199;227.27272727272728
268201;268324;289.25619834710744
268326;268447;246.91358024691357
268449;268563;304.7091412742382
268565;268697;640.4958677685951
268699;268838;495.8677685950413
268841;268857;0.0
268860;269008;82.64462809917356
269010;269163;781.25
269165;269307;340.23668639053255
269309;269453;416.6666666666667
269455;269604;48.0
269606;269756;76.53061224489795
269758;269917;242.3469387755102
269919;270066;102.04081632653062
270068;270223;144.0
270225;270376;118.34319526627219
270379;270398;0.0
270401;270666;637.1191135734072
270668;270931;328.7310979618672
270941;270974;60000.0
270998;271004;60000.0
271014;271047;60000.0
271050;271056;60000.0
271059;271076;0.0
271078;271386;1358.6559532505478
271389;271419;711.8055555555555
271421;271823;449.6173469387755
271826;271847;0.0
271849;272181;666.6666666666666
272184;272209;0.0
272211;272253;300.0
272259;272348;488.8888888888889
272351;272369;0.0
272371;273677;1423.611111111111
273680;273703;0.0
273705;274909;914.7153261805936
274912;274930;0.0
274934;274977;711.8055555555555
274979;275502;727.2376543209876
275505;275542;0.0
275544;275757;457.8563995837669
275760;275774;0.0
275776;275973;339.76124885215796
275976;275997;0.0
275999;276375;692.6210955183341
276378;276400;0.0
276404;276433;600.0
