start;end;yule_k_characteristic
135842;135881;0.0
135883;135985;75.0
135993;136033;0.0
136035;136396;221.60664819944597
136398;136573;107.0154577883472
136575;136913;753.5563244905806
136921;136959;1666.6666666666667
136961;136979;0.0
136987;137029;370.3703703703704
137031;137225;497.9591836734694
137227;137427;337.3702422145329
137429;137466;833.3333333333334
137472;137568;351.5625
137570;137586;0.0
137592;137679;351.5625
137681;137737;153.0612244897959
137743;137953;594.1358024691358
137955;138195;136.82331945270673
138197;138428;380.859375
138430;139595;422.14301626197374
139597;139947;273.6686390532544
139949;140364;230.6122448979592
140366;140590;448.9795918367347
140592;140738;200.0
140740;141361;242.41544491217883
141369;141415;123.96694214876032
141417;141492;123.96694214876032
141494;142453;522.8382648664177
142455;143095;543.0932703659977
143097;143326;129.13223140495867
143328;143407;234.375
143409;143477;459.18367346938777
143479;143529;247.93388429752065
143531;143586;416.6666666666667
143588;143693;277.77777777777777
143695;143799;103.80622837370242
143801;144090;795.0617283950618
144092;144168;0.0
144170;144353;262.98487836949374
144355;144617;284.09090909090907
144619;144754;216.83673469387756
144756;144854;61.98347107438016
144856;144887;650.887573964497
144889;145490;313.6830719307734
145492;145710;65.74141709276844
145712;145775;117.1875
145777;146187;256.34765625
146189;146210;0.0
146212;146792;200.69204152249134
146794;146865;207.61245674740485
146867;147054;219.1380569758948
147056;147274;361.6042077580539
147276;147547;598.2905982905983
147549;147783;523.4979179060083
147785;147874;581.7174515235457
147876;148160;177.5147928994083
148166;148348;366.6666666666667
148350;148485;355.0295857988166
148487;148607;359.16824196597355
148609;148663;177.5147928994083
148669;148699;0.0
148701;148954;170.45454545454547
148956;149133;318.3673469387755
149135;149437;356.65294924554183
149439;149483;600.0
149485;149595;433.88429752066116
149597;149671;103.80622837370242
149673;149812;309.15576694411413
149814;150251;324.2603550295858
150253;150349;387.8116343490305
150351;150520;212.66540642722117
150522;150725;256.7901234567901
150727;150875;100.0
150877;151150;149.79338842975207
151152;151411;286.6414277988102
151413;151547;207.10059171597632
151549;151613;429.6875
151615;152270;581.0657596371882
152272;152663;249.932813759742
152665;152756;249.30747922437672
152758;152969;233.7472607742878
152971;153002;612.2448979591836
153004;153110;648.1481481481482
153112;153909;282.99319727891157
153911;154161;211.77685950413223
