start;end;yule_k_characteristic
404142;404285;224.0
404287;404667;428.03792013789143
404669;404757;413.22314049586777
404759;404903;519.8487712665407
404905;405033;686.7845993756504
405035;405635;400.8535284255449
405637;406785;431.9526627218935
406787;406947;117.1875
406949;407117;142.6872770511296
407119;407198;277.77777777777777
407200;407383;97.95918367346938
407385;407654;144.86192847442283
407656;408340;436.8135336447418
408342;409190;379.5531068258341
409192;410211;401.1016171174352
410213;410695;378.41796875
410697;410933;255.80011897679952
410935;411142;514.2332415059687
411144;411228;800.0
411230;411533;291.4931588340274
411535;411845;141.77693761814746
411847;411970;416.0
411972;412283;349.8542274052478
412285;412310;0.0
412312;412604;376.7781622452903
412606;413293;338.7674875708174
413295;413818;349.1370759769887
413820;414143;153.07938768244927
414145;414428;562.466197944835
414430;414617;358.1267217630854
414619;415021;273.9304401354263
415023;415532;395.7612456747405
415534;415842;425.0
415844;415978;247.93388429752065
415980;416038;459.18367346938777
416040;416140;300.0
416142;416323;400.390625
416325;416504;266.2993572084481
416506;416792;195.3125
416794;416840;247.93388429752065
416842;417260;290.52734375
417262;417300;370.3703703703704
417302;417401;462.962962962963
417403;417493;0.0
417495;417557;177.5147928994083
417559;417564;3333.3333333333335
417566;417647;622.2222222222222
417649;417654;3333.3333333333335
417656;417820;166.015625
417822;417898;266.6666666666667
417900;418053;216.83673469387756
418055;418142;207.61245674740485
418144;418326;58.59375
418328;419309;372.9253466293286
419311;419918;391.29701467363805
419920;420151;631.25
420153;420316;405.82726326742977
420318;420347;0.0
420349;420419;133.33333333333334
420421;420718;284.0
420720;420930;236.68639053254438
420932;421306;191.66666666666666
421308;421585;190.13128112267995
421587;421874;316.6351606805293
421876;422356;404.4117647058824
422358;422797;716.40903686088
422799;422878;207.61245674740485
422880;422896;1200.0
422898;422960;532.5443786982248
422962;423227;352.0
423229;423327;415.2249134948097
423329;423452;528.0
423454;423566;225.0
423568;423905;408.09327846364886
423907;423949;339.5061728395062
423951;426665;770.5026455026455
426667;426808;354.6712802768166
426810;427091;213.4986225895317
427093;427177;83.10249307479225
427179;427235;208.33333333333334
427237;431262;1226.0483023264649
431264;431453;93.65244536940686
431455;431766;976.4542936288088
431768;432091;661.1570247933885
432093;432199;136.05442176870747
432201;432387;285.7142857142857
432389;432527;355.0295857988166
432529;432881;361.3994617454825
432883;433497;321.875
433499;433838;334.99320959710275
433840;434269;211.62842503898418
434271;434383;150.0
434385;434475;664.819944598338
434477;434606;204.52885317750182
434608;435127;274.9198853094957
435129;435195;419.921875
435197;435355;408.16326530612247
435357;435870;478.0797460821266
435872;436068;341.796875
436070;436393;294.9245541838134
436395;436406;0.0
436408;436526;44.37869822485207
436528;436687;311.4186851211073
436689;437173;249.83563445101908
437175;437618;287.5571083042193
437620;437729;96.0
437731;437779;107.0154577883472
437781;437878;304.7091412742382
437880;437952;351.5625
437954;438125;303.030303030303
438127;438169;300.0
438171;438267;75.0
438269;438374;103.80622837370242
438376;438690;221.60664819944597
438692;438952;306.79327976625274
438954;439169;232.42630385487527
439171;439301;187.5
439303;439508;325.5208333333333
439510;439741;103.8781163434903
439743;439830;585.9375
439832;439854;0.0
439856;439910;166.2049861495845
439912;440014;123.96694214876032
440016;440080;133.33333333333334
440082;440273;233.7472607742878
440275;440346;1775.1479289940828
440348;440438;277.77777777777777
440440;440542;675.0
440544;440601;133.33333333333334
440603;440689;277.77777777777777
440691;440927;201.44628099173553
440929;441429;172.58382642998026
441431;441558;347.22222222222223
441560;441585;612.2448979591836
441587;442158;345.3125
442160;442227;2013.888888888889
442229;442574;382.0741166331514
442576;442896;184.9112426035503
442898;443294;188.12147272238644
443296;444291;529.9894489083679
444293;444801;385.4875283446712
444803;445195;2318.75
445197;445232;240.0
445234;445315;240.0
445317;445328;166.2049861495845
445330;445567;401.75310445580715
445569;446101;252.00876552227905
446103;446532;329.58984375
446534;447177;464.00951814396194
447179;447644;239.44549464398236
447646;447750;555.5555555555555
447752;447866;226.8431001890359
447868;447977;737.217598097503
447979;448038;247.93388429752065
448040;448235;595.703125
448237;448654;317.3828125
448656;449110;474.0017236426314
449112;449323;371.09375
449325;449763;521.3652244020425
449765;449777;1875.0
449779;450416;256.9035762788592
450418;450683;296.2962962962963
450685;450849;472.5897920604915
450851;451282;352.7336860670194
451284;451582;258.225739275302
451584;451864;244.4545043005885
451866;452146;224.90628904623074
452148;452433;276.5432098765432
452435;452606;188.88888888888889
452608;453050;224.6165084002922
453052;453102;1360.9467455621302
453104;453347;622.2222222222222
453349;453616;160.0
453618;453759;177.5147928994083
453761;454099;173.33984375
454101;454541;326.62721893491124
454543;454992;324.70703125
454994;455377;320.0984918436442
455379;455565;321.3957759412305
455567;455792;383.6734693877551
455794;456006;195.91836734693877
456008;456808;363.390254060808
456810;457205;238.75114784205692
457207;457279;218.52237252861602
457281;457383;344.82758620689657
457385;457523;318.75
457525;457733;404.04040404040404
457735;458210;320.40816326530614
458212;458309;664.819944598338
458311;458538;408.16326530612247
458540;458680;205.76131687242798
458682;458777;103.80622837370242
458779;459115;264.0603566529492
459117;459153;300.0
459155;459289;677.0833333333334
459291;459440;178.57142857142858
459442;460223;459.1368227731864
460225;460892;361.218836565097
460894;461538;362.87923854848304
461540;462235;258.9894785524338
462237;462855;439.453125
462857;463199;288.46153846153845
463201;463366;269.5595003287311
463368;463656;232.5581395348837
463658;464275;177.03791782269784
464277;464591;229.07122032486464
464593;464835;225.0
464837;465255;624.256837098692
465257;465498;102.04081632653062
465500;465882;184.8964134551125
465884;465934;155.55555555555554
465936;466022;622.8373702422145
466024;466326;525.1479289940828
466328;466367;370.3703703703704
466369;466605;362.3580313683072
466607;466710;136.05442176870747
466712;466823;52.083333333333336
466825;466848;0.0
466850;467062;243.2610124917817
467064;467399;457.51633986928107
467401;467505;0.0
467507;467547;300.0
467549;467700;58.59375
467702;467868;192.04389574759946
467870;468245;358.1267217630854
468247;468288;339.5061728395062
468290;468389;497.44897959183675
468391;468647;532.2265625
468649;468724;410.15625
468726;469077;505.5401662049861
469079;469203;215.7943067033976
469205;469479;126.88614540466392
469481;469816;569.0119184928874
469818;470206;213.3194588969823
470208;470568;366.9410150891632
470570;471446;373.69614512471657
471448;471990;264.38070821983655
471992;472291;561.2244897959183
472293;472406;599.750104123282
472408;472839;367.7104280379201
472841;474358;719.7887811634349
474360;474745;406.6115702479339
474747;474819;0.0
474821;475985;530.1010602021204
475987;477852;478.7968965883728
477854;478796;534.4518804788387
478798;479138;210.4591836734694
479140;480247;375.7207514415029
480249;481016;360.4938271604938
481018;481449;268.5546875
481451;481547;156.1065197428834
481549;482356;414.4106622240733
482358;482695;243.05555555555554
482697;482891;878.90625
482893;483078;136.71875
483080;483910;575.3780718336484
483912;484208;307.8315980081485
484210;484461;255.10204081632654
484463;485172;433.3465451182455
485174;485573;532.1046373365042
485575;486354;462.3073719283632
486356;486577;442.17687074829934
486579;486626;0.0
486628;486673;900.0
486675;486716;468.75
486718;486775;247.93388429752065
486777;486840;153.0612244897959
486842;486936;113.42155009451795
486938;487032;1250.0
487034;487217;122.44897959183673
487219;487808;398.99590434667726
487810;488570;508.392706194904
488572;488921;262.5739644970414
488923;489574;624.5434623813002
489576;490293;434.7826086956522
490295;490419;48.0
490421;490939;337.8378378378378
490941;491211;120.65498419994255
491213;491340;112.03677104280379
491342;491451;575.0
491453;491590;192.04389574759946
491592;491707;537.1900826446281
491709;491727;0.0
491729;492765;519.0311418685121
492767;493019;345.0327186198691
493021;494096;254.5235781387385
494098;494308;311.6343490304709
494310;495224;512.396694214876
495226;495602;555.3577785688857
495604;495950;360.24305555555554
495952;496132;156.08740894901143
496134;498040;683.5080175580041
498042;498297;216.94214876033058
498299;498910;258.9894785524338
498912;498987;166.2049861495845
498989;499591;265.7439446366782
499593;499674;1043.0839002267574
499676;499726;1331.3609467455622
499728;499874;266.2721893491124
499876;500276;195.3125
500278;500393;0.0
500395;500520;52.083333333333336
500522;500687;534.9794238683128
500689;500740;177.5147928994083
500742;500843;0.0
500845;501367;359.1111111111111
501369;501445;0.0
501447;502598;578.8347205707491
502600;502806;276.8166089965398
502808;503674;374.7306863650354
503676;503745;153.0612244897959
503747;503864;208.33333333333334
503866;504103;401.051939513478
504105;504397;759.297520661157
504399;504584;244.140625
504586;504750;274.34842249657066
504752;504918;329.2181069958848
504920;505527;359.1111111111111
505529;506297;263.69963729046174
506299;507439;343.15111085985643
507441;507953;332.8125
507955;508691;339.7676652982793
508701;508800;68.02721088435374
508802;508863;0.0
508865;509136;217.3913043478261
509138;509789;384.0702947845805
509791;509990;306.17283950617286
509992;511759;552.749719416386
511761;512182;335.0970017636684
512184;512665;460.45785639958376
512667;513376;476.6600920447074
513378;513703;411.1531190926276
513705;514197;338.46153846153845
514199;514618;427.2959183673469
514620;514778;320.0
514780;515082;245.73094543940024
515084;515409;349.8542274052478
515411;515558;178.359096313912
515560;515739;405.82726326742977
515741;516135;270.5112960760999
516137;516228;33.333333333333336
516230;517169;249.24049848099696
517171;517336;166.66666666666666
517338;517403;800.0
517405;517700;376.0
517702;517906;293.2098765432099
517908;518009;185.1192595229619
518011;518132;114.28571428571429
518134;518291;372.5346968590212
518293;518378;61.98347107438016
518380;518440;71.3436385255648
518442;518558;69.44444444444444
518560;518621;69.44444444444444
518623;519049;233.90510135887726
519051;519460;363.8888888888889
519462;519581;416.0
519583;519755;108.0246913580247
519757;520884;354.64070928141854
520886;521399;557.8512396694215
521401;521527;368.0
521529;521723;236.68639053254438
521725;522031;155.9546313799622
522033;522402;310.2556736569951
522404;523240;335.60090702947844
523242;523731;370.3703703703704
523733;524991;418.24409590769784
524993;525314;478.9670970428988
525316;526185;258.2712791026487
526187;526550;184.9112426035503
526552;526996;430.9106578569377
526998;527674;315.62999747496
527676;527833;321.23735871505056
527835;528083;394.47731755424064
528085;528128;247.93388429752065
528130;528182;177.5147928994083
528184;528223;232.5581395348837
528225;528600;229.5684113865932
528602;528649;136.05442176870747
528651;528839;136.05442176870747
528841;528993;260.4166666666667
528995;529069;1700.0
529071;529211;528.0
529213;529778;342.9705215419501
529780;530255;392.56198347107437
530257;530703;591.672753834916
530705;530973;481.2295288485765
530975;531061;249.30747922437672
531063;531450;286.24192059095105
531452;531583;190.97222222222223
531585;531687;166.2049861495845
531689;531894;381.25
531896;531961;0.0
531963;532182;200.0
532184;532748;285.121107266436
532750;533268;190.15822325446365
533270;533517;311.9092627599244
533519;533953;346.68099973125504
533955;534201;413.83219954648524
534203;534290;170.13232514177693
534292;534417;113.42155009451795
534419;534612;655.5555555555555
534614;534652;612.2448979591836
534654;534993;490.4513888888889
534995;535287;238.71527777777777
535289;535374;416.6666666666667
535376;535835;323.01180663844957
535837;535953;396.97542533081287
535955;536109;493.82716049382714
536111;536695;375.961678037451
536697;536820;52.083333333333336
536822;536931;589.5691609977324
536933;537268;345.6892961266139
537270;537477;433.9250493096647
537479;537514;378.0718336483932
537516;537603;468.75
537605;537773;655.5555555555555
537775;537972;262.9656683710738
537974;538040;156.08740894901143
538042;538510;207.61245674740485
538512;538889;307.7870113881194
538891;539788;227.25428130833535
539790;539878;375.0
539880;539980;68.02721088435374
539982;540021;370.3703703703704
540023;540089;612.2448979591836
540091;540210;170.13232514177693
540212;540317;416.6666666666667
540319;540829;266.6204986149584
540831;541111;180.69973087274124
541113;541416;238.36985774702038
541418;541562;288.06584362139915
541564;541937;535.5493998153278
541939;542319;272.22222222222223
542321;542480;255.55555555555554
542482;542919;515.9903251814028
542921;543277;236.99599876885196
543279;543545;446.162998215348
543547;544243;830.4498269896194
544245;544700;575.1479289940828
544702;544902;468.3195592286501
544904;545106;206.60115898211137
545108;546310;520.6164098292378
546312;547743;563.9716066481994
547745;548509;653.0557057869119
548511;548627;1247.1655328798186
548629;548784;191.3265306122449
548786;549682;710.1056860861211
549684;550097;377.22908093278465
550099;550377;323.1292517006803
550379;550881;238.04800634794682
550883;550969;185.1851851851852
550971;551083;185.1851851851852
551085;551219;397.8052126200274
551221;551404;187.75510204081633
551406;551789;325.18140284869656
551791;552164;362.66349583828776
552166;552554;284.70647518266566
552556;552618;355.0295857988166
552620;552707;117.1875
552709;553070;225.92152199762188
553072;553652;352.89115646258506
553654;554209;299.6314693158148
554211;554360;274.34842249657066
554362;554397;61.98347107438016
554399;554511;274.34842249657066
554513;554623;351.2396694214876
554625;554924;224.90628904623074
554926;555300;409.3567251461988
555302;555669;502.7291008330939
555671;556221;139.79773944080904
556223;556268;370.3703703703704
556270;556512;231.25
556514;556635;315.50068587105625
556637;556822;181.25
556824;556873;300.0
556875;557581;276.5023977145189
557583;558171;260.0681732104532
558173;558278;83.10249307479225
558280;559597;482.66925817946225
559599;559995;361.60249739854316
559997;560019;0.0
560021;561102;437.7208754417509
561104;562461;363.2745615252904
562463;562601;138.88888888888889
562603;562998;255.46321945213913
563000;563124;115.70247933884298
563126;563481;321.3957759412305
563483;563675;348.9439853076217
563677;563743;625.0
563745;563794;416.6666666666667
563796;563984;234.375
563986;563997;3333.3333333333335
563999;564105;68.02721088435374
564107;564141;468.75
564143;564666;178.32647462277092
564668;564735;1242.603550295858
564737;564973;284.09090909090907
564975;565100;537.1900826446281
565102;566135;339.71931387836935
566137;566262;340.13605442176873
566264;567080;326.4972961942659
567082;567434;229.07122032486464
567436;568374;357.9254930606282
568376;569471;663.2810095413973
569473;570434;488.596704812921
570436;570952;218.44150388573829
570954;571324;224.27910288358848
571326;571522;136.71875
571524;572273;333.2912511046585
572275;572828;389.61038961038963
572830;572952;61.98347107438016
572954;573300;177.5147928994083
573302;573549;430.97151205259314
573551;574162;268.54405574103646
574164;575012;328.34467120181404
575014;575753;553.0733003260476
575755;575989;216.96252465483235
575991;576251;512.5
576253;576443;615.234375
576445;576522;208.33333333333334
576524;576664;220.40816326530611
576666;576741;909.0909090909091
576743;576846;450.0
576848;577205;248.0
577207;577621;185.71428571428572
577623;578281;246.71797193300137
578283;578494;131.57894736842104
578496;578908;165.28925619834712
578910;579411;276.5625
579413;582967;1337.4578743523969
582969;584120;303.30466274332275
584122;584463;143.63688595231255
584465;584624;261.74895895300415
584626;584771;356.65294924554183
584773;584826;177.5147928994083
584828;584841;1875.0
584843;584864;1875.0
584866;585050;648.7889273356401
585052;585509;193.80708398306973
585511;585622;396.97542533081287
585624;588085;749.0997942386831
588087;589032;367.80547860880273
589034;590137;539.3182203629374
590139;590215;519.0311418685121
590217;590500;342.88194444444446
590502;590898;451.0198218902614
590900;591275;152.2550991094513
591277;591369;166.2049861495845
591371;591742;252.38534933825792
591744;592164;291.6666666666667
592166;592405;141.58202523853492
592407;592490;165.28925619834712
592492;592656;114.79591836734694
592658;595623;1058.8720813955333
595625;595961;196.07843137254903
595963;596062;525.0
596064;596311;660.321237358715
596313;596365;1487.603305785124
596367;596448;104.16666666666667
596450;596512;133.33333333333334
596514;596600;249.30747922437672
596602;596712;226.8431001890359
596714;596960;164.39909297052154
596962;597388;216.67926429831192
597390;597516;0.0
597518;597679;606.508875739645
597681;597729;2962.962962962963
597731;597787;208.33333333333334
597789;597862;622.2222222222222
597864;597903;300.0
597905;598046;178.57142857142858
598048;598081;468.75
598083;599423;524.2999844728533
599425;599634;358.1267217630854
599636;600344;326.04757879483157
600346;600575;204.08163265306123
600577;601695;674.3572084481175
601697;602379;705.8823529411765
602381;603428;481.52448603237485
603430;603913;333.0449826989619
603915;604572;323.1476473769605
604574;605307;609.7890751757707
605309;606009;466.16735537190084
606011;607252;434.9335449315612
607254;607780;324.48979591836735
607782;607952;255.10204081632654
607954;608110;255.10204081632654
608112;608294;222.22222222222223
608296;608673;449.36903662665435
608675;608707;3281.25
608709;609807;591.7874396135265
609809;609871;266.6666666666667
609873;609954;185.1851851851852
609956;610367;420.0
610369;610413;2812.5
610415;610437;612.2448979591836
610439;611251;554.5943867743176
611253;611817;568.1142177275432
611819;611920;300.0
611922;612296;235.96938775510205
612298;612517;683.59375
612519;612632;123.96694214876032
612634;613328;476.9955319405869
613330;613655;640.4958677685951
613657;613810;755.5555555555555
613812;613826;833.3333333333334
613828;613986;321.3957759412305
613988;614080;92.5925925925926
614082;614345;524.6078961600865
614347;614499;384.0877914951989
614501;614685;371.97231833910035
614687;614758;800.0
614760;615400;471.7665844099289
615402;615539;220.40816326530611
615541;615582;220.40816326530611
615584;615631;247.93388429752065
615633;615745;340.13605442176873
615747;615869;1074.3801652892562
615871;616665;384.64775692281796
616667;616929;272.09607806342655
616931;617239;502.48981439565415
617241;617345;225.0
617347;617622;443.4829637641969
617624;618851;403.16358024691357
618853;619106;221.60664819944597
619108;619737;460.2235371466141
619739;621121;667.3609998397693
621123;621152;281.06508875739644
621154;621299;281.06508875739644
621301;622090;485.3902345251826
622092;622198;83.10249307479225
622200;622322;364.5833333333333
622324;622412;166.2049861495845
622414;622482;234.375
622484;622501;3750.0
622503;622804;191.5868388171595
622806;622858;208.33333333333334
622860;623064;339.3351800554017
623066;623254;670.3397612488521
623256;623751;459.10493827160496
623753;624363;382.6530612244898
624365;624518;123.45679012345678
624520;626184;711.0726643598616
626186;626770;274.4904667981591
626772;627241;252.5252525252525
627243;627638;186.44494834971024
627640;628310;296.5500945179584
628312;629599;529.8442906574395
629601;630210;560.4865220249835
630212;631232;364.72918516494775
631234;631532;303.2544378698225
631534;632043;365.0137741046832
632045;632404;380.1652892561983
632406;632666;713.8607971445568
632668;632857;58.59375
632859;632953;415.5124653739612
632955;633030;918.3673469387755
633032;633561;352.66272189349115
633563;633742;355.55555555555554
633744;633845;113.42155009451795
633847;633941;225.0
633943;634118;277.55102040816325
634120;634263;176.0
634265;635061;446.53739612188366
635063;635755;350.18929150892376
635757;636483;400.2019946976392
636485;637517;382.2897070679925
637519;638576;496.30655586334257
638578;638878;179.0920449812578
638880;638946;625.0
638948;639399;380.55555555555554
639401;639730;232.98816568047337
639732;639882;266.2721893491124
639884;640482;224.22145328719722
640484;640619;718.3364839319471
640621;640719;725.0
640721;640859;107.0154577883472
640861;640961;664.819944598338
640963;641220;117.70031688546854
641222;641380;582.7263267429761
641382;641451;730.4601899196493
641453;641536;166.2049861495845
641538;641890;405.83837664649343
641892;641987;136.05442176870747
641989;642667;335.2864583333333
642669;643008;538.7523629489604
643010;643241;357.5547866205306
643243;643291;432.0987654320988
643293;643374;133.33333333333334
643376;643479;136.05442176870747
643481;643915;342.85714285714283
643917;644173;211.77685950413223
644175;644526;445.8161865569273
644528;644910;241.66666666666666
644912;645697;553.4178361249434
645699;646325;290.5328798185941
646327;646551;406.57439446366783
646553;647190;531.4878892733564
647192;647530;340.0
647532;649918;771.7953913315773
649920;650149;243.90243902439025
650151;651519;687.3636183296965
651521;652610;802.103879026956
652612;652766;604.9149338374291
652768;654082;352.1680781156
654084;654986;396.4312768285498
654988;655594;401.6012396694215
655596;656600;546.9678953626635
656602;657111;667.9269061121613
657113;657191;277.77777777777777
657193;657273;277.77777777777777
657275;657434;239.3340270551509
657436;657588;400.0
657590;657802;59.171597633136095
657804;658142;389.03061224489795
658144;658611;373.96449704142015
658613;658805;397.92387543252596
658807;659829;491.6753381893861
659831;659886;625.0
659888;660143;408.05785123966945
660145;660608;283.3333333333333
660610;660864;244.0
660866;661030;124.39156300703083
661032;661483;354.6712802768166
661485;661738;571.0886377156454
661740;661885;340.26465028355386
661887;662324;478.515625
662326;662445;204.08163265306123
662447;662665;198.96193771626298
662667;662912;462.5
662914;662981;400.0
662983;663164;159.2797783933518
663166;663230;266.6666666666667
663232;663290;208.33333333333334
663292;663355;400.0
663357;663386;833.3333333333334
663388;663484;249.4331065759637
663486;663610;136.05442176870747
663612;664126;280.4037814452812
664128;664189;174.47199265381084
664191;664314;0.0
664316;665688;671.604938271605
665690;666027;212.7659574468085
666029;667357;522.7137472723666
667359;667566;332.409972299169
667568;667786;321.4024835646457
667788;667852;625.0
667854;667876;1200.0
667878;667935;300.0
667937;667989;1836.734693877551
667991;668012;833.3333333333334
668014;668312;303.81944444444446
668314;668487;356.718192627824
668489;668633;88.75739644970415
668635;668726;185.1851851851852
668728;668923;51.90311418685121
668925;669474;320.5128205128205
669476;669657;191.3265306122449
669659;669740;92.5925925925926
669742;670111;185.9504132231405
670113;670368;446.2809917355372
670370;670440;562.45434623813
670442;670615;384.94685435219765
670617;671281;497.44897959183675
671283;671613;249.92818155702383
671615;671637;0.0
671639;671752;192.0
671754;671949;449.21875
671951;672162;266.43990929705217
672164;672296;604.9149338374291
672298;672421;532.5443786982248
672423;672571;466.6666666666667
672573;672750;294.11764705882354
672752;672818;459.18367346938777
672820;672953;816.0
672955;673257;327.27272727272725
673259;673457;53.53955978584176
673459;674342;381.12150809370945
674344;674586;261.7283950617284
674588;674693;272.10884353741494
674695;675483;501.9115772963435
675485;675574;561.2244897959183
675576;675687;68.02721088435374
675689;675753;416.6666666666667
675755;676248;296.15626969124133
676250;676352;394.47731755424064
676354;676722;418.465002814787
676724;676751;833.3333333333334
676753;676780;468.75
676782;676856;177.5147928994083
676858;677035;341.796875
677037;677375;131.7194731221075
677377;677441;898.4375
677443;677732;196.52305366591082
677734;678625;500.53748992206397
678627;678764;280.66128412149175
678766;679136;445.5017301038062
679138;679202;555.5555555555555
679204;679339;416.0
679341;679709;349.8654363706267
679711;679882;312.5
679884;681097;624.7170665459483
681099;682445;593.1370011904146
682447;682846;225.74576726686374
682848;684278;852.2138642403495
684280;684696;544.7830101569714
684698;684950;496.71292914536156
684952;685500;406.476640242874
685502;685610;136.05442176870747
685612;685939;521.4497041420118
685941;686339;222.94887039239
686341;688604;1121.8423159989322
688606;689404;235.0
689406;689469;887.5739644970414
689471;689588;238.75114784205692
689590;689633;238.75114784205692
689635;690059;275.0
690061;690133;526.3157894736842
690135;691426;585.7377647918188
691428;691468;370.3703703703704
691470;691699;279.5954788816181
691701;691739;740.7407407407408
691741;692369;462.29338842975204
692371;692473;207.93950850661625
692475;692496;833.3333333333334
692498;692703;294.11764705882354
692705;693486;476.3556480517979
693488;693704;275.0
693706;693739;370.3703703703704
693741;693781;300.0
693783;694049;238.36985774702038
694051;694201;266.2721893491124
694203;695607;653.7618699780862
695609;695882;205.5164954029205
695884;696696;651.8117451062058
696698;697137;397.9591836734694
697139;697639;392.7437641723356
697641;697978;290.7986111111111
697980;698292;280.0734618916437
698294;698550;315.1010701545779
698552;698603;208.33333333333334
698605;698664;355.0295857988166
698666;698896;256.25
698898;699199;284.76331360946745
699201;700731;728.0124653739612
700733;701484;460.4938271604938
701486;702012;367.6470588235294
702014;702569;517.7938944172711
702571;703045;214.15973796926178
703047;703779;350.61728395061726
703781;705169;507.13079376993807
705171;705530;199.92310649750095
705532;706037;343.1952662721894
706039;708650;682.4442354205859
708652;708730;52.083333333333336
708732;709967;586.3905325443787
709969;710541;269.86001011975037
710543;711017;348.9439853076217
711019;712022;485.55094369175345
712024;712357;365.48442906574394
712359;712485;381.94444444444446
712487;712503;1200.0
712505;712706;504.0175310445581
712708;712859;166.66666666666666
712861;712987;208.33333333333334
712989;713338;202.14030915576694
713340;713458;680.5293005671077
713460;713654;394.44850255661066
713656;713873;555.5555555555555
713875;713907;987.6543209876543
713909;714102;146.09203798392988
714104;714127;781.25
714129;714331;762.1671258034894
714333;714480;399.4082840236686
714482;714525;0.0
714527;714928;451.66015625
714930;715517;248.35763499439193
715519;715670;66.66666666666667
715672;715816;416.1712247324614
715818;715853;300.0
715855;715908;612.2448979591836
715910;715993;249.7398543184183
715995;716058;249.7398543184183
716060;716464;536.6591080876796
716466;716621;162.03703703703704
716623;716932;173.7223815145893
716934;717079;576.1316872427983
717081;717144;133.33333333333334
717146;717465;305.21262002743487
717467;717543;355.0295857988166
717545;717799;500.0
717801;717864;484.42906574394465
717866;717935;416.0
717937;718496;303.125
718498;718741;204.52885317750182
718743;718978;339.0838786436645
718980;719138;416.0
719140;719365;231.25
719367;719459;92.5925925925926
719461;719993;502.19138056975896
719995;720173;136.71875
720175;720437;283.4467120181406
720439;721080;546.3867969876623
721082;721145;227.27272727272728
721147;721398;262.5739644970414
721400;721867;268.5546875
721869;722237;403.1065088757396
722239;722422;462.962962962963
722424;722675;389.2733564013841
722677;723291;507.1386079714456
723293;723321;0.0
723323;724037;388.8397929554349
724039;724164;368.0
724166;724678;267.8040071414402
724680;724741;765.3061224489796
724743;725427;401.1080332409972
725429;725588;344.38775510204084
725590;725652;0.0
725654;725760;56.71077504725898
725762;726532;390.0
726534;726689;380.49940546967895
726691;726818;133.1360946745562
726820;727014;440.77134986225894
727016;727919;418.5903354878424
727921;728148;324.4997295835587
728150;728225;266.2721893491124
728227;728724;562.45434623813
728726;729459;392.56198347107437
729461;731138;586.328125
731140;733096;438.38828676828047
733098;733690;352.44704163623084
733692;733806;396.97542533081287
733808;733934;176.0
733936;734242;288.3588465646137
734244;734304;153.0612244897959
734306;734486;122.44897959183673
734488;734788;329.9080584099513
734790;734963;437.3177842565598
734965;735435;443.21329639889194
735437;735566;416.6666666666667
735568;735801;270.4164413196322
735803;735900;150.0
735902;736040;434.7826086956522
736042;736166;175.31044558071585
736168;736349;247.93388429752065
736351;737377;579.4090489381348
737379;737548;283.5538752362949
737550;737698;136.71875
737700;738002;470.0413223140496
738004;738045;600.0
738047;738490;377.5267538644471
738492;739080;414.9975965390162
739082;739188;495.8677685950413
739190;739385;355.0295857988166
739387;739435;163.26530612244898
739437;740265;610.3421760861207
740267;740380;133.1360946745562
740382;740446;88.75739644970415
740448;740525;933.3333333333334
740527;741135;257.2873289708507
741137;742639;575.6503642039543
742641;743681;644.5297204166341
743683;746577;1057.569459011079
746579;746939;451.1834319526627
746941;747084;369.8979591836735
747086;747213;375.0
747215;747514;314.3491124260355
747516;747670;722.2222222222222
747672;747860;445.9823144944252
747862;748465;268.25179088553574
748467;749309;764.9623464130004
749311;749519;395.40816326530614
749521;750479;936.0
750481;750840;616.5494862087614
750842;751510;450.32889188733344
751512;752573;724.4106821207612
752575;752969;448.55820576717696
752971;753735;613.6621315192743
753737;756650;993.6810577836219
756652;758018;794.6745562130177
758020;758420;278.65555874748634
758422;758812;339.5061728395062
758814;761242;725.6198347107438
761244;761666;513.3028755710831
761668;761772;450.0
761774;762637;442.7236764582106
762639;762852;259.51557093425606
762854;762916;153.0612244897959
762918;763014;899.6539792387543
763016;764190;693.4996220710507
764192;764823;400.51984877126654
764825;765529;493.9017026929115
765531;765591;153.0612244897959
765593;765706;113.42155009451795
765708;767540;662.0840600526658
767542;767850;761.451516954194
767852;768935;299.1675338189386
768937;770127;622.4852071005918
770129;770656;403.5792549306063
770658;772435;559.132797731569
772437;772967;366.7820069204152
772969;773052;512.0
773054;773118;703.125
773120;773166;495.8677685950413
773168;773249;266.6666666666667
773251;773325;266.6666666666667
773327;773497;147.05882352941177
773499;773639;153.0612244897959
773641;773720;370.3703703703704
773722;773993;370.3703703703704
773995;774245;366.8054110301769
774247;774717;556.4744801512287
774719;774849;261.74895895300415
774851;775255;327.20526227019735
775257;775970;743.592980684257
775972;776407;343.1952662721894
776409;776657;373.9612188365651
776659;777906;509.3935790725327
777908;778128;359.5585617657529
778130;778558;488.9807162534435
778560;778685;396.97542533081287
778687;780183;748.7880886426593
780185;780218;1224.4897959183672
780220;780291;92.5925925925926
780293;780622;269.78774052767307
780624;780851;519.1995673336938
780853;780971;1156.4625850340135
780973;781065;380.6228373702422
781067;781499;372.0083246618106
781501;781540;247.93388429752065
781542;782067;566.7060212514758
782069;782403;961.1687812379854
782405;782504;234.375
782506;782825;601.6375934496263
782827;782985;396.97542533081287
782987;783730;742.2823447797433
783732;786091;917.551545753818
786093;786488;476.6803840877915
786490;787626;794.8132222520828
787628;789231;648.1237532462644
789233;789583;311.4186851211073
789585;789914;128.15948736205056
789916;790346;502.77777777777777
790348;790975;341.29145970197084
790977;793121;598.6394557823129
