start;hapax_dislegomena;flesch_kincaid_grade;hapax_legomena;yule_i;dale_chall_readability_score;honore_r_measure;gunning_fog_index;sichels_s
0;0.0707070707070707;14.931503759398495;0.6666666666666666;122.5125;9.45;2081.8837447604506;18.64661654135338;0.0005356596265687174
1185;0.061611374407582936;17.24411149825784;0.6018957345971564;91.98553719008264;9.95;2129.2039916553636;21.470383275261327;0.0004851289323431727
2535;0.07954545454545454;14.11325581395349;0.7272727272727273;73.05660377358491;8.47;2412.7714521373164;17.513178294573645;0.0012428977272727273
3063;0.06569343065693431;15.499380421313507;0.5218978102189781;85.12018140589569;8.75;1756.4791540610424;19.24180090871541;0.0004593946199785616
4581;0.10236220472440945;15.194300000000002;0.6771653543307087;94.87647058823529;9.66;1564.3736508859456;17.94;0.0011902581944698773
5259;0.07936507936507936;15.40876800794834;0.5238095238095238;103.84011627906976;8.96;1705.205185204839;19.975757575757576;0.0004008337341670675
7349;0.08173076923076923;13.134852459016397;0.48878205128205127;107.44370860927152;8.74;1749.125170136552;16.38295081967213;0.00026796973518284994
11025;0.13953488372093023;11.142857142857142;0.686046511627907;102.72222222222223;8.35;1244.8485291988354;13.63809523809524;0.002364998029168309
11504;0.09302325581395349;12.45777173913044;0.5953488372093023;97.11134453781513;8.3;1669.9829905225763;15.567391304347826;0.0007267441860465116
12643;0.0794979079497908;13.232105263157898;0.5690376569037657;112.44291338582677;8.99;1654.657715490877;16.8;0.0005845434408072853
14011;0.11724137931034483;17.27714285714286;0.6413793103448275;95.56818181818181;8.75;1516.5730193525105;21.142857142857146;0.001260659992584353
14812;0.056074766355140186;13.055991902834005;0.48785046728971965;120.87204391891892;8.33;1971.1435114965736;16.639676113360323;0.0002148458481039854
17821;0.08445945945945946;15.074027397260277;0.5472972972972973;121.68888888888888;8.87;1452.8641087161197;17.844383561643834;0.0005213546880213546
19556;0.1590909090909091;14.844137931034485;0.6818181818181818;90.04651162790698;9.38;1363.2772151682414;18.0367816091954;0.0026515151515151517
20058;0.04945054945054945;12.630392857142859;0.6758241758241759;118.3;8.19;2304.2891268274143;15.378571428571428;0.00040203698740284106
21150;0.0893854748603352;16.664438655899975;0.5726256983240223;101.23538704581358;9.71;1855.7600838167011;21.172284449075278;0.00043602670663578147
23243;0.07291666666666667;15.39535235541938;0.5234375;95.01030927835052;9.4;1570.1154900570727;19.77242435848334;0.0003627694859038143
25605;0.07894736842105263;15.749617117117115;0.7105263157894737;108.3;9.45;1860.2644295183718;20.82972972972973;0.0009746588693957114
26331;0.02857142857142857;14.690000000000001;0.7714285714285715;47.11538461538461;7.13;2468.452367231312;21.83529411764706;0.0010582010582010583
26353;0.1276595744680851;10.357790697674421;0.6808510638297872;44.18;7.1;1353.4799963627802;16.11111111111111;0.003989361702127659
26611;0.0;20.590000000000007;1.0;0;11.98;2197.22457733622;12.488888888888889;0.0
26636;0.15789473684210525;4.123750000000001;0.6052631578947368;28.88;8.21;1057.9081573848482;9.282352941176471;0.006864988558352402
26822;0.1728395061728395;11.073344155844158;0.6419753086419753;65.61;7.71;1064.2323283541525;13.414285714285715;0.0033238366571699905
