start;hapax_dislegomena;flesch_kincaid_grade;hapax_legomena;yule_i;dale_chall_readability_score;honore_r_measure;gunning_fog_index;sichels_s
0;0.07692307692307693;17.193343558282212;0.5059171597633136;85.5119760479042;9.24;1606.3628937931724;21.786912065439676;0.000449842555105713
2172;0.04225352112676056;13.710117647058823;0.5352112676056338;70.23065015479877;8.28;1887.0748365253667;17.963921568627452;0.00037064492216456633
3379;0.056128293241695305;15.136461988304095;0.4639175257731959;98.39000774593339;8.49;2106.112851420442;18.18362573099415;0.0001385883783745563
8172;0.0423728813559322;17.450000000000006;0.652542372881356;89.25641025641026;8.93;1908.273849786266;21.496045197740116;0.000550297160466652
8777;0.08641975308641975;19.38208860759494;0.7530864197530864;117.16071428571429;10.86;1983.0571022734948;21.87594936708861;0.0014167172637117992
9217;0.06280193236714976;16.33844444444445;0.4605475040257649;114.36565836298932;8.71;1824.082323006313;20.083137254901963;0.00021958717610891525
12749;0.11428571428571428;18.134594594594592;0.6952380952380952;84.8076923076923;10.6;1529.1584007660433;28.23809523809524;0.0015655577299412916
13173;0.1111111111111111;13.197333333333333;0.6161616161616161;55.061797752808985;7.79;1668.4240039247634;20.76838487972509;0.0018214936247723133
13584;0.06905370843989769;17.931129242819846;0.5268542199488491;105.00068681318682;9.54;1812.2919107659775;21.643951261966933;0.00033521217689270723
15882;0.0891089108910891;11.921346938775514;0.7326732673267327;118.61627906976744;9.77;1833.986991468229;16.8195918367347;0.001204174471501204
16435;0.07179487179487179;17.706675392670153;0.6102564102564103;93.6576354679803;9.91;1734.841829263887;21.94799301919721;0.0006033182503770738
17611;0.08814589665653495;14.60666666666667;0.5258358662613982;99.12179487179488;8.82;1744.9281353224997;17.960493827160494;0.0005095138535059824
19461;0.06655290102389079;16.12795131845842;0.5034129692832765;99.65060940220546;8.94;1908.9084310621395;19.716024340770794;0.00022560305431827387
22891;0.058823529411764705;17.896620178041548;0.5617647058823529;124.83801295896328;9.58;1827.710253566794;21.907299703264098;0.0003079765937788728
24908;0.02631578947368421;10.760135135135137;0.7894736842105263;55.53846153846154;9.54;2708.188434483169;14.967567567567569;0.0008771929824561403
25110;0.1;21.9045390070922;0.6714285714285714;116.66666666666667;10.14;1590.6728219072684;26.175886524822694;0.0010638297872340426
25922;0.15555555555555556;14.712727272727275;0.7555555555555555;77.88461538461539;9.29;1471.629302079324;16.98181818181818;0.004575163398692811
26163;0.06837606837606838;16.408990147783253;0.6068376068376068;77.55807365439094;9.67;2027.3966883424598;19.808866995073895;0.0004815216082821717
27531;0.07407407407407407;14.95951677852349;0.5488215488215489;112.51147959183673;9.21;1536.1805651112788;19.034093959731546;0.00045444217223358324
29184;0.13513513513513514;9.130000000000003;0.8648648648648649;136.9;8.37;2365.122499381033;12.755555555555556;0.004222972972972973
29375;0.09032258064516129;15.440340531561464;0.5612903225806452;117.48166259168704;9.11;1690.9956339996666;19.069878183831673;0.0005190952910641453
31240;0.04938271604938271;8.656025641025643;0.6419753086419753;53.778688524590166;8.11;1709.1703858551475;12.928205128205128;0.0009496676163342829
31678;0.07894736842105263;12.673648648648651;0.9210526315789473;240.66666666666666;11.62;4333.101495173068;17.12972972972973;0.0022556390977443606
31899;0.14084507042253522;30.590000000000007;0.7183098591549296;74.13235294117646;12.0;1416.1650806831196;35.42857142857143;0.0027616680475006906
32330;0.07183908045977011;21.418372093023255;0.5344827586206896;94.3177570093458;9.81;1608.5701613749686;25.920930232558142;0.00038623161537510814
34375;0.125;13.919894179894182;0.5729166666666666;91.24752475247524;9.17;1272.9957036573417;16.514285714285716;0.0011363636363636363
35470;0.047058823529411764;18.068571428571428;0.611764705882353;62.28448275862069;9.62;1440.0154596240768;22.038095238095238;0.0009049773755656109
35857;0.10833333333333334;14.312068376068378;0.7166666666666667;116.12903225806451;10.06;1818.2845932864163;16.88136752136752;0.0012596899224806201
36586;0.08641975308641975;16.82354100946372;0.5524691358024691;93.72857142857143;9.58;1480.8604561398722;22.30168243953733;0.0004827919166839092
38630;0.06338028169014084;17.317897810218984;0.647887323943662;82.63934426229508;10.0;2377.9907808169273;22.638832116788322;0.0006889161053276179
39451;0.12280701754385964;13.690642857142858;0.7280701754385965;108.3;10.43;1986.736366861092;17.174285714285713;0.001479602621010357
40130;0.05970149253731343;12.644335664335667;0.5970149253731343;115.1025641025641;8.93;2138.723704236741;15.146853146853147;0.00037313432835820896
41565;0.13559322033898305;8.62357142857143;0.8135593220338984;124.32142857142857;8.08;1509.5068840256808;11.314285714285715;0.002824858757062147
41888;0.08695652173913043;8.171666666666667;0.8695652173913043;151.14285714285714;10.27;2187.7950837080534;15.286956521739132;0.002173913043478261
42029;0.03333333333333333;10.68;0.9;112.5;10.39;3174.4508895513463;18.666666666666668;0.0012345679012345679
42150;0.09302325581395349;14.895294117647062;0.6162790697674418;63.758620689655174;8.53;1169.1187517079782;17.45098039215686;0.0017551557700745941
42645;0.10416666666666667;17.2;0.75;54.857142857142854;11.94;1505.4670597975132;30.86666666666667;0.002893518518518519
42764;0.07575757575757576;16.06853603603604;0.6818181818181818;92.68085106382979;10.12;1871.6177379499104;22.148818897637796;0.0008417508417508418
43428;0.042682926829268296;36.97168711656441;0.5121951219512195;58.98245614035088;11.82;1565.8565432109674;41.434355828220866;0.0005081300813008131
44300;0.08022922636103152;17.892860465116275;0.49570200573065903;84.81963788300835;8.65;1394.7800972832;20.969302325581396;0.0004637527535319741
46251;0.08108108108108109;16.24555555555556;0.6126126126126126;73.33928571428571;9.53;1516.118683068795;22.651851851851852;0.001192368839427663
46939;0.0951219512195122;14.200200283587382;0.5121951219512195;102.37515225334957;8.61;1450.3758016858433;18.26366536689117;0.0004529616724738676
49222;0.09162303664921466;14.86868577075099;0.5366492146596858;114.36050156739812;9.02;1861.0461255232137;18.381818181818183;0.00044694164219129105
51234;0.06535947712418301;15.198243243243244;0.5;90.03461538461538;8.42;1447.5475804859452;19.055855855855857;0.0004271861249946602
53046;0.0;15.98;0.9285714285714286;130.66666666666666;10.66;2887.9105754851757;19.771428571428572;0.0
53201;0.0744336569579288;13.729447194719473;0.5533980582524272;114.21172248803828;8.93;1736.0957370586161;17.36072607260726;0.0004352845436136188
55044;0.06153846153846154;12.527563025210082;0.4461538461538462;107.50150557061126;8.19;1907.7386835715045;15.964620424440964;0.00016323199347072028
59950;0.1;10.90648648648649;0.775;61.53846153846154;7.01;1805.4589563221127;15.744144144144144;0.0032258064516129032
60174;0.0;18.216666666666672;1.0;0;11.18;5491.706340002707;18.311111111111114;0.0
60239;0.0945273631840796;15.11781954887218;0.7064676616915423;177.19736842105263;10.21;1875.1196815687363;19.975510204081633;0.0006656856562259126
61385;0.08540925266903915;14.144768564768565;0.5338078291814946;94.67745803357315;8.35;1695.0360424580638;17.253280053280054;0.0005693950177935943
62946;0.13333333333333333;11.277586206896554;0.6666666666666666;60.0;8.54;1353.4810035154728;14.629885057471265;0.003333333333333333
63277;0.05;17.53166666666667;0.6571428571428571;96.07843137254902;10.31;1906.632947734745;21.336231884057973;0.0005434782608695652
64131;0.09078947368421053;15.343425302826379;0.4618421052631579;122.0625528317836;8.79;1629.250285036739;19.721482555129935;0.000258659469185785
68664;0.07526881720430108;25.449395683453236;0.5340501792114696;93.78433734939759;10.58;1725.8038081984619;29.00258992805756;0.0005051598470087321
70245;0.05555555555555555;17.2;0.9444444444444444;162.0;10.62;2266.570675244973;18.564705882352943;0.00326797385620915
70358;0.13043478260869565;8.985000000000003;0.8695652173913043;88.16666666666667;10.34;1370.0350969755405;17.53333333333333;0.006521739130434782
70400;0.041666666666666664;8.009090909090911;0.9583333333333334;288.0;8.79;3400.1466986941464;9.854545454545454;0.0018115942028985505
70544;0.08695652173913043;11.308235294117647;0.6956521739130435;94.04444444444445;9.8;1620.261046484704;15.270588235294117;0.001358695652173913
71061;0.09278350515463918;12.877304347826087;0.7835051546391752;134.4142857142857;9.77;2205.8650866679177;16.90236559139785;0.0012208355941399891
71648;0.12844036697247707;10.717181818181821;0.6880733944954128;104.21929824561404;8.89;1589.8087820836593;17.536603773584908;0.0017125382262996943
72162;0.0625;15.696250000000003;0.9375;256.0;11.14;2599.3019270997956;20.3;0.0020833333333333333
72341;0.03389830508474576;14.60666666666667;0.7288135593220338;45.80263157894737;9.53;2792.288832594991;23.392592592592592;0.0007883326763894363
72626;0.10344827586206896;11.671853658536588;0.632183908045977;71.40566037735849;8.81;1399.7814079545278;15.34048780487805;0.0018808777429467085
73108;0.1388888888888889;17.228888888888893;0.8055555555555556;129.6;12.86;1869.0211768565764;35.160563380281694;0.0023946360153256708
73271;0.08547008547008547;14.979770114942529;0.7008547008547008;118.00862068965517;10.65;1781.71274963412;23.971929824561403;0.0010423181154888472
73774;0.058823529411764705;9.825;0.9411764705882353;144.5;10.93;1386.294361119891;13.9;0.003676470588235294
73864;0.07848101265822785;15.996145833333333;0.4962025316455696;93.76502403846153;9.1;1607.56164480355;19.732051282051284;0.0004004133298889176
76175;0.09004739336492891;16.22928571428572;0.45734597156398105;74.82521008403361;8.39;1371.1268862924458;21.000968523002424;0.00046656680499963164
