start;hapax_dislegomena;flesch_kincaid_grade;hapax_legomena;yule_i;dale_chall_readability_score;honore_r_measure;gunning_fog_index;sichels_s
0;0.0392156862745098;15.15683673469388;0.8627450980392157;118.22727272727273;10.73;3346.965456375139;19.59591836734694;0.00089126559714795
313;0.06766917293233082;13.933125;0.6691729323308271;72.49590163934427;9.92;1808.484007460948;19.78333333333333;0.0007603277857565261
1184;0.061855670103092786;13.61826241134752;0.5360824742268041;94.51004464285714;8.71;1752.5924092701378;18.761702127659575;0.0003965107057890563
2976;0.07661290322580645;20.42429752066116;0.5846774193548387;84.25205479452055;10.03;1978.9064960091214;26.381267217630853;0.000528364849833148
4457;0.04316546762589928;12.405074626865673;0.5539568345323741;50.315104166666664;8.49;1702.5824066496023;15.799004975124376;0.0005605904886480426
5246;0.07476635514018691;13.12628640776699;0.6448598130841121;56.67821782178218;8.75;1799.3653719009176;16.901941747572817;0.0010835703643505348
5835;0.14285714285714285;1.5425000000000004;0.6785714285714286;60.30769230769231;7.23;1263.1782814120202;15.985185185185186;0.0037593984962406013
5889;0.12962962962962962;14.169629629629632;0.6851851851851852;58.32;8.6;1224.1733400119042;26.483018867924528;0.0035035035035035035
6033;0.12962962962962962;8.009090909090911;0.6851851851851852;58.32;8.6;1224.1733400119042;26.483018867924528;0.0035035035035035035
6097;0.03333333333333333;17.69241379310345;0.9;112.5;10.86;3030.5662469878253;24.01379310344828;0.0012345679012345679
6291;0.11904761904761904;14.335;0.8333333333333334;110.25;9.14;2090.3650239978965;18.0;0.003401360544217687
6566;0.125;18.52714285714286;0.875;64.0;11.29;880.1163153582182;22.0;0.008928571428571428
6667;0.16049382716049382;6.006538461538462;0.6296296296296297;68.34375;9.1;1048.6674845920852;23.39493670886076;0.003146937787460663
6740;0.12307692307692308;2.342222222222226;0.6923076923076923;72.84482758620689;9.97;1192.213150563106;31.225;0.002735042735042735
6776;0.12307692307692308;6.705000000000002;0.6923076923076923;72.84482758620689;9.97;1192.213150563106;31.225;0.002735042735042735
6821;0.12307692307692308;0.8900000000000006;0.6923076923076923;72.84482758620689;9.97;1192.213150563106;31.225;0.002735042735042735
6864;0.12307692307692308;11.849565217391305;0.6923076923076923;72.84482758620689;9.97;1192.213150563106;31.225;0.002735042735042735
6993;0.09;14.801212121212124;0.6;41.32231404958678;8.12;1451.0904789898705;20.068686868686868;0.0015
7494;0.11666666666666667;5.434545454545454;0.75;66.66666666666667;7.34;1959.1406683358746;10.218181818181819;0.0025925925925925925
7825;0.08530805687203792;11.115094339622644;0.5687203791469194;90.48983739837398;8.65;1504.6388275266563;16.321568627450983;0.0007109004739336494
8769;0.1875;-1.0599999999999987;0.703125;85.33333333333333;9.03;1100.8808161834424;28.725;0.004166666666666667
8788;0.1875;14.135263157894737;0.703125;85.33333333333333;9.03;1100.8808161834424;28.725;0.004166666666666667
8951;0.10606060606060606;29.547692307692312;0.7575757575757576;99.0;10.21;1573.4228940375865;34.61538461538462;0.0021212121212121214
9345;0.09411764705882353;11.687926829268292;0.6470588235294118;68.16037735849056;7.25;1674.553313960416;16.49268292682927;0.001711229946524064
9864;0.046875;10.762500000000003;0.671875;49.951219512195124;8.56;1902.8508071560025;16.06949152542373;0.0010901162790697674
10247;0.10638297872340426;23.384782608695655;0.7659574468085106;78.89285714285714;10.29;1340.0244887711833;29.70434782608696;0.002955082742316785
10540;0.22807017543859648;-2.619999999999999;0.7192982456140351;85.5;6.69;1207.6055072205447;14.057142857142857;0.005562687205819426
10562;0.21818181818181817;18.542000000000005;0.7272727272727273;84.02777777777777;8.09;1173.5761471037954;24.90909090909091;0.005454545454545454
10781;0.0784313725490196;13.735268456375838;0.5882352941176471;80.16780821917808;8.27;1518.4388790455184;16.64474272930649;0.0008714596949891067
11703;0.08163265306122448;14.66436170212766;0.7551020408163265;42.875;10.6;2310.0885610260357;18.761702127659575;0.0022062879205736346
12012;0.08;11.665561312607945;0.57;87.71929824561404;7.94;1407.7696255320568;15.831663788140473;0.0007017543859649123
13208;0.14444444444444443;14.806966292134831;0.6555555555555556;63.28125;9.84;1301.7045472223203;19.507116104868913;0.0024482109227871936
13704;0.06097560975609756;13.93508757961784;0.6707317073170732;110.22950819672131;9.42;1928.864140558799;18.55063694267516;0.0005543237250554324
14790;0.061452513966480445;14.640689655172412;0.5977653631284916;79.70398009950249;9.13;1719.685099738176;20.335632183908046;0.0005743225604343966
15819;0.16;14.874718309859158;0.6933333333333334;85.22727272727273;8.34;1552.8333837793361;20.39718309859155;0.003076923076923077
16252;0.23809523809523808;11.975000000000001;0.6190476190476191;46.421052631578945;8.01;768.5165529404034;18.0;0.009157509157509156
16500;0.13725490196078433;11.702904040404043;0.7156862745098039;110.68085106382979;8.73;1378.5359550403768;16.768686868686867;0.0018802041364491004
17030;0.09482758620689655;15.4980504587156;0.646551724137931;73.1304347826087;9.75;1630.8018828701306;20.808256880733946;0.001264367816091954
17673;0.11888111888111888;13.504789915966388;0.6363636363636364;109.94086021505376;9.02;1507.6768442431332;17.771428571428572;0.001306385921770537
18541;0.10432569974554708;11.821331269349844;0.5292620865139949;94.06151035322777;8.8;1755.8447379364804;16.41486068111455;0.000501565864161284
20847;0.10778443113772455;11.46123447204969;0.6586826347305389;105.64015151515152;8.98;1778.4915277445623;16.00031055900621;0.000979858464888405
21895;0.0967741935483871;10.816724137931036;0.7741935483870968;53.388888888888886;7.92;1548.9560817937784;14.075862068965519;0.004032258064516129
22095;0.09803921568627451;8.84122448979592;0.7254901960784313;65.025;7.23;1401.0553073198255;13.063945578231293;0.002649708532061473
22379;0.11764705882352941;18.420000000000005;0.8823529411764706;72.25;10.0;1386.294361119891;18.900000000000002;0.00784313725490196
22416;0.08653846153846154;11.50667525773196;0.5961538461538461;51.50476190476191;8.53;1361.4605524681717;16.832673267326733;0.0013957816377171215
22908;0.06666666666666667;7.991428571428575;0.9333333333333333;225.0;8.02;2998.9840591576817;11.314285714285715;0.0023809523809523807
23079;0.13793103448275862;5.315000000000001;0.7586206896551724;42.05;8.12;1384.251483721818;9.844444444444445;0.006269592476489028
23201;0.18181818181818182;3.7550000000000026;0.6909090909090909;68.75;6.79;1124.5847506731757;10.01025641025641;0.004784688995215311
23306;0.13513513513513514;9.740000000000002;0.8648648648648649;136.9;7.07;2275.4227593532246;12.714285714285715;0.004222972972972973
23460;0.16;9.929782608695653;0.84;78.125;9.26;2299.36242501471;13.295652173913044;0.007619047619047619
23600;0.17857142857142858;17.618461538461542;0.8214285714285714;78.4;8.23;1140.3337883075187;22.123076923076923;0.007763975155279503
23787;0.0;16.04105263157895;1.0;0;12.47;5888.877958332875;22.33684210526316;0.0
23942;0.05;8.400000000000002;0.95;200.0;9.32;2797.217030208118;9.705263157894738;0.002631578947368421
23970;0.14285714285714285;6.749000000000002;0.8571428571428571;98.0;8.79;1954.8579228128897;8.276923076923078;0.005952380952380952
