start;hapax_dislegomena;flesch_kincaid_grade;hapax_legomena;yule_i;dale_chall_readability_score;honore_r_measure;gunning_fog_index;sichels_s
0;0.0958904109589041;15.250177304964541;0.678082191780822;121.11363636363636;9.89;1959.708916589755;19.89645390070922;0.0009685900096859
930;0.09090909090909091;15.480740740740742;0.7;94.53125;9.57;1732.3885540359613;19.31851851851852;0.0011806375442739079
1572;0.06086956521739131;14.926428571428577;0.7043478260869566;75.14204545454545;9.83;2485.076072215416;19.414285714285715;0.0007514761137949544
2291;0.04263565891472868;18.259066366704165;0.627906976744186;114.76551724137931;9.48;1971.8312267919666;22.860742407199098;0.00026318307972054744
3803;0.06060606060606061;23.097966321243522;0.6363636363636364;104.82352941176471;10.58;1881.8104311841712;28.211917098445596;0.000481000481000481
4933;0.07608695652173914;17.880758426966292;0.8369565217391305;192.36363636363637;11.95;3060.4338884537324;22.383146067415733;0.0009881422924901187
5575;0.06818181818181818;13.057343750000001;0.6060606060606061;116.16;9.12;1928.2094295576662;18.22083333333333;0.0004261363636363636
7286;0.05752212389380531;14.405469457013577;0.584070796460177;67.3825857519789;9.2;2093.8328054371887;18.108823529411765;0.00043577366586216145
8555;0.08;13.44965289256199;0.608;70.38288288288288;8.88;1501.2909534041974;16.952727272727273;0.0010526315789473684
9303;0.044671689989235736;11.519217991204485;0.3519913885898816;110.18013532490744;7.01;2289.7006394153236;16.338617589639913;6.830533637497818e-05
20577;0.057692307692307696;11.863529411764706;0.8461538461538461;112.66666666666667;10.16;2074.4029522552496;26.953846153846158;0.0013111888111888112
20704;0.057692307692307696;13.568571428571428;0.8461538461538461;112.66666666666667;10.16;2074.4029522552496;26.953846153846158;0.0013111888111888112
20882;0.0;13.372727272727271;1.0;0;9.45;2877.4743273580434;18.94545454545455;0.0
20966;0.1111111111111111;11.469000000000001;0.8148148148148148;60.75;10.69;1770.3817036775108;17.8;0.00505050505050505
21165;0.055088702147525676;10.996866404715131;0.4098972922502334;94.46886839070993;7.2;2184.2261775502247;15.296388091280036;0.00012548679304675553
27223;0.07407407407407407;9.655000000000001;0.8518518518518519;72.9;11.94;1873.4055093623522;22.707692307692312;0.00322061191626409
27293;0.07407407407407407;12.407777777777778;0.8518518518518519;72.9;11.94;1873.4055093623522;22.707692307692312;0.00322061191626409
27396;0.034722222222222224;12.791325051759834;0.6944444444444444;108.0;9.44;1970.901474062882;17.450931677018634;0.00034722222222222224
28272;0.034482758620689655;15.216666666666665;0.7931034482758621;126.15;10.67;2698.770232022745;20.304761904761904;0.0004997501249375312
28806;0.0784313725490196;14.750519480519483;0.6813725490196079;140.59459459459458;9.68;1964.2134685436843;19.7991341991342;0.0005642544787699252
29972;0.10810810810810811;12.593926073926077;0.7094594594594594;127.34883720930233;9.34;1889.6985322912722;16.84275724275724;0.0010296010296010297
30908;0.07224334600760456;13.967181102362208;0.6159695817490495;95.80193905817174;9.7;2364.591389699807;19.293858267716537;0.0004459465802938553
32479;0.056338028169014086;12.511764705882353;0.8873239436619719;252.05;9.88;2813.005136784071;17.890196078431373;0.000894254415381176
32881;0.04950495049504951;14.095170068027212;0.6683168316831684;118.61627906976744;9.72;2560.8630383673985;18.30294784580499;0.0003667033370003667
34184;0.08450704225352113;14.073529411764707;0.6619718309859155;97.88349514563107;9.65;1748.9051393220345;19.360784313725492;0.0008990110878034162
35049;0.06349206349206349;15.59510743801653;0.6904761904761905;110.25;9.97;1722.1247868279206;20.258512396694215;0.0007297938332421091
35855;0.0625;10.18888888888889;0.8333333333333334;96.0;8.99;3045.3299918162556;14.88888888888889;0.0015625
36155;0.08333333333333333;14.690000000000001;0.9166666666666666;72.0;9.45;1318.8424000391042;11.672727272727274;0.007575757575757575
36177;0.08333333333333333;6.2755555555555596;0.9166666666666666;72.0;9.45;1318.8424000391042;11.672727272727274;0.007575757575757575
36238;0.09090909090909091;13.113333333333333;0.9090909090909091;60.5;5.57;1151.292546497023;12.0;0.00909090909090909
36263;0.0967741935483871;5.433333333333334;0.6774193548387096;25.289473684210527;8.05;1318.3347464017315;10.107407407407408;0.004608294930875576
36416;0.0;14.9875;1.0;0;11.86;4713.400827807627;21.400000000000002;0.0
