start;hapax_dislegomena;flesch_kincaid_grade;hapax_legomena;yule_i;dale_chall_readability_score;honore_r_measure;gunning_fog_index;sichels_s
0;0.07531380753138076;17.2191452991453;0.6401673640167364;37.72853368560106;9.87;2639.671507431146;21.070085470085473;0.0004922471080482402
1401;0.08806818181818182;12.588650362318845;0.5113636363636364;102.56953642384106;7.94;1498.5863908193326;16.856884057971012;0.0004892676767676768
3589;0.0945945945945946;13.397540106951872;0.5641891891891891;133.96941896024464;8.83;1504.5339827057146;16.460648002516518;0.0005664346981712251
5401;0.14285714285714285;9.3469776119403;0.6357142857142857;103.15789473684211;8.3;1390.3545238570327;11.774626865671642;0.0016051364365971107
6240;0.04578313253012048;18.085388026607543;0.4939759036144578;121.7998585572843;9.1;1516.401256691092;22.616407982261645;0.00022333235380546574
8782;0.08196721311475409;10.500000000000004;0.7704918032786885;93.025;8.25;2558.965351388812;14.666666666666666;0.0017439832577607255
9158;0.10416666666666667;8.464166666666667;0.7916666666666666;82.28571428571429;7.48;1564.961245794465;12.5;0.002741228070175439
9456;0.07971014492753623;19.35617647058824;0.6521739130434783;85.78378378378379;10.23;1858.2651089523329;22.545098039215688;0.0008856682769726247
10259;0.0896551724137931;14.433059101654852;0.5149425287356322;127.5101078167116;8.92;1515.5759905511043;17.993947990543735;0.0004002463054187192
12918;0.07317073170731707;14.414000000000001;0.7154471544715447;122.00806451612904;10.33;2109.1447813427153;18.592542372881358;0.0008314855875831486
13702;0.0962566844919786;14.143419203747076;0.6577540106951871;137.67322834645668;9.49;1591.00523046238;18.107416081186575;0.0007825746706664927
14869;0.07480314960629922;13.99860215053764;0.5866141732283464;97.45619335347432;8.92;1594.1000505216143;18.11899641577061;0.0005020345611161021
16356;0.0851063829787234;13.638333333333339;0.8085106382978723;84.96153846153847;10.13;2066.473923018173;17.88888888888889;0.0022396416573348264
16647;0.06567164179104477;15.530584097859329;0.5194029850746269;93.52083333333333;9.22;1926.0479752168412;19.07388379204893;0.00037742322868416535
