start;hapax_dislegomena;flesch_kincaid_grade;hapax_legomena;yule_i;dale_chall_readability_score;honore_r_measure;gunning_fog_index;sichels_s
0;0.08090614886731391;15.87804713804714;0.5825242718446602;103.78369565217392;9.22;2374.7029164274672;19.15016835016835;0.00044947860481841064
1938;0.03819444444444445;16.953341637010677;0.5798611111111112;97.58117647058823;9.42;2284.256507063415;21.062064056939505;0.00022870924817032604
3709;0.06687898089171974;16.14627705627706;0.5573248407643312;102.70416666666667;8.85;1894.441152738202;19.273304473304474;0.0003821656050955414
5400;0.05263157894736842;15.166376518218623;0.5263157894736842;101.36962750716333;9.0;2210.257306008866;19.25506072874494;0.00018796992481203006
8635;0.16666666666666666;10.098571428571429;0.8333333333333334;90.0;8.54;1666.102255087602;17.02857142857143;0.006666666666666666
8791;0.04697986577181208;13.772352941176472;0.6577181208053692;93.28151260504201;9.9;2106.706435540342;23.915068493150685;0.0004793863854266539
9239;0.058823529411764705;7.773333333333333;0.7176470588235294;72.25;12.82;1835.6241023779437;41.695238095238096;0.0009643201542912247
9292;0.058823529411764705;9.08705882352941;0.7176470588235294;72.25;12.82;1835.6241023779437;41.695238095238096;0.0009643201542912247
9385;0.058823529411764705;6.725263157894737;0.7176470588235294;72.25;12.82;1835.6241023779437;41.695238095238096;0.0009643201542912247
9500;0.058823529411764705;10.740000000000002;0.7176470588235294;72.25;12.82;1835.6241023779437;41.695238095238096;0.0009643201542912247
9546;0.058823529411764705;16.98;0.7176470588235294;72.25;12.82;1835.6241023779437;41.695238095238096;0.0009643201542912247
9702;0.07476635514018691;16.675;0.6822429906542056;68.96987951807229;10.53;2229.3076315878584;21.16923076923077;0.0010241966457559851
10375;0.08;13.541046511627908;0.5777777777777777;79.1015625;9.47;1834.9679929436177;17.34418604651163;0.0006153846153846154
11719;0.07981220657276995;9.55245024875622;0.5821596244131455;62.49173553719008;7.95;2427.2818617655003;12.471144278606966;0.0006436468271997577
12943;0.09433962264150944;11.978000000000002;0.660377358490566;64.57471264367815;8.45;1688.562401528967;16.0;0.0013477088948787063
13502;0.08602150537634409;12.747391304347826;0.7096774193548387;84.79411764705883;10.04;2067.103349508133;14.85217391304348;0.0013033561420658195
13995;0.35294117647058826;11.130000000000003;0.47058823529411764;12.041666666666666;5.36;356.47569285940045;21.400000000000002;0.04411764705882353
14051;0.0673076923076923;11.49470430107527;0.5288461538461539;50.074074074074076;7.17;1269.1581421313465;17.624752475247526;0.0012237762237762237
14532;0.1037037037037037;18.170286259541985;0.5703703703703704;62.41438356164384;8.89;1372.277765049213;21.038931297709922;0.0013468013468013467
15316;0.38095238095238093;9.55;0.47619047619047616;15.75;1.74;366.1450556565989;20.0;0.03809523809523809
15379;0.05454545454545454;7.850952380952382;0.6181818181818182;45.833333333333336;6.22;1221.2935130160777;13.856410256410255;0.00160427807486631
15608;0.10714285714285714;22.88060606060606;0.6726190476190477;130.66666666666666;10.12;1804.100734111538;27.09090909090909;0.0009481668773704172
16600;0.037383177570093455;13.959372937293733;0.6121495327102804;73.86451612903225;9.25;2572.4681918175065;18.482728272827284;0.00028536776771063705
