start;hapax_dislegomena;flesch_kincaid_grade;hapax_legomena;yule_i;dale_chall_readability_score;honore_r_measure;gunning_fog_index;sichels_s
0;0.04054054054054054;17.70694444444445;0.6418918918918919;96.0701754385965;10.12;1863.6799873409998;21.34444444444445;0.0004267425320056899
864;0.05090909090909091;16.69326672862454;0.48363636363636364;79.60526315789474;8.29;1511.7624366158161;20.88494423791822;0.0003827751196172249
2418;0.11594202898550725;8.353333333333339;0.8115942028985508;140.02941176470588;11.81;2148.1130135442004;33.082352941176474;0.002070393374741201
2509;0.10828025477707007;14.805600682593859;0.5414012738853503;106.24568965517241;9.14;1369.8519793671203;18.683636363636364;0.0006369426751592357
4353;0.07755102040816327;12.547906336088158;0.5959183673469388;106.05123674911661;9.22;1561.297842106791;15.218365472910927;0.0005311713726586525
5777;0.1111111111111111;15.246774193548386;0.6507936507936508;85.35483870967742;9.43;1546.5070022982827;18.529032258064515;0.0013550135501355014
6512;0.10209424083769633;16.584143309773335;0.5549738219895288;138.7110266159696;9.45;1546.1899206847743;20.963100170606875;0.0004815766077249827
8764;0.0546218487394958;15.169456521739132;0.6218487394957983;131.73023255813953;9.57;1974.8814332405288;18.97826086956522;0.0003690665455371338
10128;0.16153846153846155;8.932685714285718;0.6153846153846154;99.41176470588235;8.04;1246.016448336078;12.582857142857144;0.0020192307692307693
10899;0.16923076923076924;10.740967741935489;0.6615384615384615;72.84482758620689;8.31;1155.597627812626;13.427956989247313;0.003935599284436494
11317;0.07961783439490445;14.347326203208556;0.5764331210191083;109.79510022271715;9.29;1801.8693839479718;17.92465834818776;0.0004398775380933948
13156;0.046875;25.275238095238098;0.671875;48.76190476190476;9.97;1544.2593071095712;29.644444444444446;0.0010901162790697674
13464;0.06637168141592921;14.502947640594702;0.5707964601769911;112.50220264317181;8.42;1521.3003977004576;17.153458306399482;0.0005145091582630171
14683;0.07272727272727272;17.89814814814815;0.6909090909090909;86.42857142857143;9.58;1774.2813071207572;21.066666666666666;0.0009569377990430621
15352;0.0975609756097561;19.970731707317075;0.8536585365853658;120.07142857142857;10.29;2166.25037224418;22.253658536585366;0.0027874564459930314
15579;0.08275862068965517;13.233531914893621;0.7310344827586207;133.06962025316454;9.28;2173.1510822965;15.819007092198582;0.0007807417046193884
16396;0.08771929824561403;15.735421115065247;0.5614035087719298;95.33450704225352;9.17;1749.040632119856;18.894582839066825;0.0005482456140350877
17998;0.08012820512820513;12.119127516778526;0.4807692307692308;78.75728155339806;7.86;1592.8608319413072;15.20949922560661;0.0005341880341880342
19729;0.06930693069306931;13.318541666666668;0.5495049504950495;60.54005934718101;7.67;1892.6983339300011;16.65833333333333;0.0006243867630006245
20826;0.0;13.372727272727271;1.0;0;11.36;2877.4743273580434;15.309090909090907;0.0
20891;0.13333333333333333;19.091351351351353;0.76;108.17307692307692;9.26;1920.2751954295527;22.36756756756757;0.0023391812865497076
21357;0.13592233009708737;16.526000000000007;0.6990291262135923;100.08490566037736;9.74;1402.483647550919;20.133333333333336;0.0018878101402373245
22018;0.08118081180811808;17.321957547169813;0.5535055350553506;76.50104166666667;9.13;1698.717747022472;21.702830188679247;0.0005412054120541205
23620;0.06752411575562701;17.10529411764706;0.5562700964630225;92.46749521988528;9.84;1738.6739649327046;20.39738562091503;0.0003903128078359943
25422;0.07258064516129033;20.799487179487183;0.7741935483870968;167.1304347826087;15.34;2330.110319443486;57.00487804878048;0.0007560483870967743
25680;0.07258064516129033;17.288;0.7741935483870968;167.1304347826087;15.34;2330.110319443486;57.00487804878048;0.0007560483870967743
25831;0.07258064516129033;10.153636363636362;0.7741935483870968;167.1304347826087;15.34;2330.110319443486;57.00487804878048;0.0007560483870967743
25958;0.07258064516129033;13.388695652173912;0.7741935483870968;167.1304347826087;15.34;2330.110319443486;57.00487804878048;0.0007560483870967743
26096;0.07514450867052024;9.80337837837838;0.7283236994219653;178.14880952380952;13.17;2109.8550455993673;42.15321637426901;0.0005963849894485732
26312;0.08490566037735849;17.85642276422765;0.6037735849056604;116.23448275862069;9.76;2122.531750067301;21.906810035842295;0.00044221698113207543
28133;0.15463917525773196;23.057105263157897;0.6701030927835051;96.01020408163265;11.04;1304.064746231064;26.578947368421055;0.002379064234734338
28742;0.0;6.2755555555555596;1.0;0;10.4;2197.22457733622;8.044444444444444;0.0
28802;0.17073170731707318;11.98423076923077;0.6829268292682927;42.025;10.77;1099.0684938388938;12.928205128205128;0.006097560975609756
29051;0.06493506493506493;16.65633333333334;0.7792207792207793;58.127450980392155;9.39;3700.7040973168364;19.26666666666667;0.0010822510822510823
